sample_id,time_day,VS_g_L,C_pct,H_pct,N_pct,Phenols_g_L,Cumulative_CH4_L_kg_VS,Daily_CH4_L_kg_VS,pH,VFA_mg_L,Temp_C
413,31,  6.23,29.28, 4.00, 2.16, 0.33,  137.20,    2.42,7.119,  136.34,34.71
413,32,  6.23,29.28, 4.00, 2.16, 0.33,  137.50,    2.27,7.084,  123.18,35.08
413,33,  6.23,29.28, 4.00, 2.16, 0.33,  141.98,    2.14,7.112,  112.05,35.38
413,34,  6.23,29.28, 4.00, 2.16, 0.33,  143.72,    2.00,7.135,  100.36,34.97
413,35,  6.23,29.28, 4.00, 2.16, 0.33,  143.20,    1.88,7.085,   91.54,34.71
413,36,  6.23,29.28, 4.00, 2.16, 0.33,  145.42,    1.76,7.128,   82.07,34.94
413,37,  6.23,29.28, 4.00, 2.16, 0.33,  146.01,    1.65,7.143,   74.24,34.76
413,38,  6.23,29.28, 4.00, 2.16, 0.33,  148.34,    1.54,7.166,   67.73,34.70
413,39,  6.23,29.28, 4.00, 2.16, 0.33,  148.27,    1.44,7.130,   60.90,35.48
413,40,  6.23,29.28, 4.00, 2.16, 0.33,  148.68,    1.34,7.198,   55.21,34.89
413,41,  6.23,29.28, 4.00, 2.16, 0.33,  147.41,    1.25,7.201,   50.02,35.02
413,42,  6.23,29.28, 4.00, 2.16, 0.33,  153.59,    1.17,7.178,   44.98,34.89
413,43,  6.23,29.28, 4.00, 2.16, 0.33,  153.77,    1.09,7.213,   40.92,34.47
413,44,  6.23,29.28, 4.00, 2.16, 0.33,  158.37,    1.01,7.099,   37.29,34.97
413,45,  6.23,29.28, 4.00, 2.16, 0.33,  152.83,    0.94,7.167,   34.10,35.63
413,46,  6.23,29.28, 4.00, 2.16, 0.33,  154.99,    0.88,7.164,   30.22,34.65
414,1,  7.55,28.73, 3.62, 1.87, 0.86,   19.79,   22.09,6.782,  823.58,35.35
414,2,  7.55,28.73, 3.62, 1.87, 0.86,   24.22,    3.28,6.895,  909.67,35.18
414,3,  7.55,28.73, 3.62, 1.87, 0.86,   29.77,    3.49,6.683, 1005.33,34.89
414,4,  7.55,28.73, 3.62, 1.87, 0.86,   29.08,    3.68,6.639, 1111.54,35.10
414,5,  7.55,28.73, 3.62, 1.87, 0.86,   35.49,    3.85,6.658, 1228.40,35.10
414,6,  7.55,28.73, 3.62, 1.87, 0.86,   38.36,    4.00,6.510, 1357.33,34.30
414,7,  7.55,28.73, 3.62, 1.87, 0.86,   47.97,    4.12,6.494, 1499.87,35.37
414,8,  7.55,28.73, 3.62, 1.87, 0.86,   47.05,    4.21,6.520, 1356.95,34.71
414,9,  7.55,28.73, 3.62, 1.87, 0.86,   54.13,    4.28,6.677, 1227.28,35.01
414,10,  7.55,28.73, 3.62, 1.87, 0.86,   56.50,    4.32,6.592, 1111.08,35.29
414,11,  7.55,28.73, 3.62, 1.87, 0.86,   60.99,    4.35,6.710, 1005.50,34.79
414,12,  7.55,28.73, 3.62, 1.87, 0.86,   64.23,    4.34,6.774,  911.10,34.72
414,13,  7.55,28.73, 3.62, 1.87, 0.86,   65.02,    4.32,6.878,  823.53,35.26
414,14,  7.55,28.73, 3.62, 1.87, 0.86,   75.64,    4.28,6.853,  744.47,35.18
414,15,  7.55,28.73, 3.62, 1.87, 0.86,   79.86,    4.22,6.903,  673.73,34.47
414,16,  7.55,28.73, 3.62, 1.87, 0.86,   82.94,    4.14,6.916,  610.33,34.68
414,17,  7.55,28.73, 3.62, 1.87, 0.86,   89.10,    4.06,6.875,  553.13,34.49
414,18,  7.55,28.73, 3.62, 1.87, 0.86,   91.60,    3.96,6.993,  500.10,35.01
414,19,  7.55,28.73, 3.62, 1.87, 0.86,   94.98,    3.85,6.885,  452.32,35.13
414,20,  7.55,28.73, 3.62, 1.87, 0.86,   95.90,    3.73,7.054,  408.73,34.92
414,21,  7.55,28.73, 3.62, 1.87, 0.86,  101.52,    3.61,6.959,  369.97,34.86
414,22,  7.55,28.73, 3.62, 1.87, 0.86,  106.22,    3.48,7.119,  334.85,34.62
414,23,  7.55,28.73, 3.62, 1.87, 0.86,  110.91,    3.35,7.105,  302.67,34.66
414,24,  7.55,28.73, 3.62, 1.87, 0.86,  113.14,    3.21,7.021,  273.90,35.12
414,25,  7.55,28.73, 3.62, 1.87, 0.86,  117.96,    3.08,7.103,  247.80,35.08
414,26,  7.55,28.73, 3.62, 1.87, 0.86,  116.32,    2.94,7.128,  224.57,35.23
414,27,  7.55,28.73, 3.62, 1.87, 0.86,  121.45,    2.81,7.154,  203.08,35.35
414,28,  7.55,28.73, 3.62, 1.87, 0.86,  124.61,    2.68,7.044,  183.56,34.68
414,29,  7.55,28.73, 3.62, 1.87, 0.86,  127.77,    2.55,7.133,  166.20,35.10
414,30,  7.55,28.73, 3.62, 1.87, 0.86,  128.19,    2.42,7.107,  150.62,35.49
414,31,  7.55,28.73, 3.62, 1.87, 0.86,  132.45,    2.29,7.184,  136.20,35.05
414,32,  7.55,28.73, 3.62, 1.87, 0.86,  131.22,    2.17,7.207,  123.86,35.40
414,33,  7.55,28.73, 3.62, 1.87, 0.86,  134.13,    2.06,7.189,  111.34,34.44
414,34,  7.55,28.73, 3.62, 1.87, 0.86,  138.17,    1.95,7.123,  101.25,35.69
414,35,  7.55,28.73, 3.62, 1.87, 0.86,  140.55,    1.84,7.164,   90.61,34.58
414,36,  7.55,28.73, 3.62, 1.87, 0.86,  145.70,    1.73,7.112,   82.03,34.53
414,37,  7.55,28.73, 3.62, 1.87, 0.86,  140.84,    1.63,7.137,   74.10,34.70
414,38,  7.55,28.73, 3.62, 1.87, 0.86,  145.72,    1.54,7.115,   68.43,34.36
414,39,  7.55,28.73, 3.62, 1.87, 0.86,  146.16,    1.45,7.175,   61.76,35.02
414,40,  7.55,28.73, 3.62, 1.87, 0.86,  144.60,    1.36,7.142,   54.85,35.03
414,41,  7.55,28.73, 3.62, 1.87, 0.86,  145.74,    1.28,7.312,   50.67,34.82
414,42,  7.55,28.73, 3.62, 1.87, 0.86,  151.67,    1.20,7.090,   44.46,35.27
414,43,  7.55,28.73, 3.62, 1.87, 0.86,  151.90,    1.13,7.128,   40.37,34.88
414,44,  7.55,28.73, 3.62, 1.87, 0.86,  152.40,    1.06,7.130,   36.81,35.10
414,45,  7.55,28.73, 3.62, 1.87, 0.86,  150.60,    0.99,7.172,   33.98,35.43
414,46,  7.55,28.73, 3.62, 1.87, 0.86,  154.66,    0.93,7.113,   29.70,35.10
415,1,  7.16,28.37, 3.66, 2.26, 0.90,   17.72,   13.93,6.811,  823.71,34.27
415,2,  7.16,28.37, 3.66, 2.26, 0.90,   18.72,    4.62,6.763,  909.80,35.01
415,3,  7.16,28.37, 3.66, 2.26, 0.90,   22.22,    5.35,6.738, 1005.68,35.11
415,4,  7.16,28.37, 3.66, 2.26, 0.90,   31.06,    5.99,6.612, 1111.54,35.24
415,5,  7.16,28.37, 3.66, 2.26, 0.90,   40.34,    6.54,6.553, 1228.14,35.05
415,6,  7.16,28.37, 3.66, 2.26, 0.90,   43.12,    6.96,6.604, 1356.82,34.97
415,7,  7.16,28.37, 3.66, 2.26, 0.90,   49.81,    7.25,6.422, 1498.93,34.87
415,8,  7.16,28.37, 3.66, 2.26, 0.90,   56.63,    7.40,6.552, 1356.51,35.05
415,9,  7.16,28.37, 3.66, 2.26, 0.90,   64.89,    7.44,6.636, 1228.96,35.21
415,10,  7.16,28.37, 3.66, 2.26, 0.90,   72.08,    7.36,6.706, 1111.63,34.91
415,11,  7.16,28.37, 3.66, 2.26, 0.90,   80.07,    7.19,6.674, 1005.02,34.96
415,12,  7.16,28.37, 3.66, 2.26, 0.90,   87.77,    6.95,6.853,  909.29,35.49
415,13,  7.16,28.37, 3.66, 2.26, 0.90,   89.20,    6.64,6.811,  823.05,35.52
415,14,  7.16,28.37, 3.66, 2.26, 0.90,   97.02,    6.29,6.865,  745.02,34.58
415,15,  7.16,28.37, 3.66, 2.26, 0.90,  103.24,    5.91,6.918,  674.38,34.59
415,16,  7.16,28.37, 3.66, 2.26, 0.90,  105.76,    5.51,6.934,  610.11,35.13
415,17,  7.16,28.37, 3.66, 2.26, 0.90,  113.91,    5.11,6.903,  553.06,35.12
415,18,  7.16,28.37, 3.66, 2.26, 0.90,  122.41,    4.71,6.961,  499.83,35.38
415,19,  7.16,28.37, 3.66, 2.26, 0.90,  126.60,    4.32,7.006,  451.42,35.25
415,20,  7.16,28.37, 3.66, 2.26, 0.90,  127.72,    3.94,7.052,  408.31,35.23
415,21,  7.16,28.37, 3.66, 2.26, 0.90,  128.27,    3.59,7.046,  369.87,35.25
415,22,  7.16,28.37, 3.66, 2.26, 0.90,  135.46,    3.25,6.884,  335.50,34.84
415,23,  7.16,28.37, 3.66, 2.26, 0.90,  136.70,    2.94,7.031,  303.48,35.21
415,24,  7.16,28.37, 3.66, 2.26, 0.90,  142.60,    2.65,7.096,  273.77,35.60
415,25,  7.16,28.37, 3.66, 2.26, 0.90,  144.20,    2.39,7.062,  248.02,34.87
415,26,  7.16,28.37, 3.66, 2.26, 0.90,  146.68,    2.14,7.181,  224.30,35.45
415,27,  7.16,28.37, 3.66, 2.26, 0.90,  144.64,    1.92,7.143,  202.92,35.16
415,28,  7.16,28.37, 3.66, 2.26, 0.90,  150.71,    1.72,7.200,  183.63,34.74
415,29,  7.16,28.37, 3.66, 2.26, 0.90,  152.16,    1.53,7.117,  165.59,34.88
415,30,  7.16,28.37, 3.66, 2.26, 0.90,  153.01,    1.37,7.149,  150.16,35.09
415,31,  7.16,28.37, 3.66, 2.26, 0.90,  155.81,    1.22,7.065,  135.76,35.13
415,32,  7.16,28.37, 3.66, 2.26, 0.90,  156.93,    1.09,7.151,  122.50,35.23
415,33,  7.16,28.37, 3.66, 2.26, 0.90,  153.97,    0.97,7.135,  111.76,34.70
415,34,  7.16,28.37, 3.66, 2.26, 0.90,  159.65,    0.86,7.069,  101.23,34.83
415,35,  7.16,28.37, 3.66, 2.26, 0.90,  157.74,    0.76,7.116,   91.36,35.42
415,36,  7.16,28.37, 3.66, 2.26, 0.90,  157.98,    0.68,7.144,   82.79,34.53
415,37,  7.16,28.37, 3.66, 2.26, 0.90,  155.57,    0.60,7.190,   74.64,35.20
415,38,  7.16,28.37, 3.66, 2.26, 0.90,  158.59,    0.53,7.131,   67.68,35.51
415,39,  7.16,28.37, 3.66, 2.26, 0.90,  159.71,    0.47,7.160,   60.75,34.69
415,40,  7.16,28.37, 3.66, 2.26, 0.90,  159.94,    0.42,7.029,   55.94,35.20
415,41,  7.16,28.37, 3.66, 2.26, 0.90,  162.83,    0.37,7.177,   51.32,34.86
415,42,  7.16,28.37, 3.66, 2.26, 0.90,  161.96,    0.33,7.180,   45.15,35.41
415,43,  7.16,28.37, 3.66, 2.26, 0.90,  157.87,    0.29,7.182,   41.30,34.70
415,44,  7.16,28.37, 3.66, 2.26, 0.90,  158.20,    0.26,7.210,   37.14,35.73
415,45,  7.16,28.37, 3.66, 2.26, 0.90,  167.54,    0.23,7.327,   34.35,35.29
415,46,  7.16,28.37, 3.66, 2.26, 0.90,  163.08,    0.20,7.152,   30.56,35.12
416,1, 11.71,27.76, 3.59, 2.22, 1.27,   11.63,    8.92,6.758,  823.68,35.32
416,2, 11.71,27.76, 3.59, 2.22, 1.27,   12.40,    2.27,6.742,  910.74,35.06
416,3, 11.71,27.76, 3.59, 2.22, 1.27,   13.04,    2.60,6.755, 1005.21,34.74
416,4, 11.71,27.76, 3.59, 2.22, 1.27,   20.59,    2.92,6.658, 1110.49,35.01
416,5, 11.71,27.76, 3.59, 2.22, 1.27,   20.55,    3.23,6.708, 1227.54,34.90
416,6, 11.71,27.76, 3.59, 2.22, 1.27,   24.43,    3.52,6.569, 1357.75,34.96
416,7, 11.71,27.76, 3.59, 2.22, 1.27,   28.39,    3.79,6.549, 1500.40,34.70
416,8, 11.71,27.76, 3.59, 2.22, 1.27,   31.11,    4.02,6.550, 1356.67,35.34
416,9, 11.71,27.76, 3.59, 2.22, 1.27,   34.91,    4.22,6.611, 1228.78,34.86
416,10, 11.71,27.76, 3.59, 2.22, 1.27,   38.82,    4.39,6.699, 1111.92,34.39
416,11, 11.71,27.76, 3.59, 2.22, 1.27,   44.23,    4.52,6.737, 1005.30,35.13
416,12, 11.71,27.76, 3.59, 2.22, 1.27,   52.55,    4.61,6.716,  909.82,35.23
416,13, 11.71,27.76, 3.59, 2.22, 1.27,   57.26,    4.66,6.797,  823.72,34.92
416,14, 11.71,27.76, 3.59, 2.22, 1.27,   57.94,    4.68,6.856,  745.21,34.65
416,15, 11.71,27.76, 3.59, 2.22, 1.27,   62.48,    4.66,7.046,  673.29,35.22
416,16, 11.71,27.76, 3.59, 2.22, 1.27,   69.92,    4.62,6.903,  609.86,34.98
416,17, 11.71,27.76, 3.59, 2.22, 1.27,   72.85,    4.55,6.843,  551.81,35.46
416,18, 11.71,27.76, 3.59, 2.22, 1.27,   78.27,    4.46,6.948,  498.61,34.91
416,19, 11.71,27.76, 3.59, 2.22, 1.27,   79.40,    4.35,6.934,  452.34,34.78
416,20, 11.71,27.76, 3.59, 2.22, 1.27,   86.35,    4.22,6.972,  409.42,34.96
416,21, 11.71,27.76, 3.59, 2.22, 1.27,   86.91,    4.07,7.052,  370.06,35.28
416,22, 11.71,27.76, 3.59, 2.22, 1.27,   92.82,    3.92,6.981,  335.22,35.13
416,23, 11.71,27.76, 3.59, 2.22, 1.27,   96.56,    3.76,7.077,  303.48,35.23
416,24, 11.71,27.76, 3.59, 2.22, 1.27,  101.88,    3.59,7.097,  275.42,34.81
416,25, 11.71,27.76, 3.59, 2.22, 1.27,  102.13,    3.42,7.021,  247.98,34.74
416,26, 11.71,27.76, 3.59, 2.22, 1.27,  105.83,    3.25,7.182,  223.57,34.59
416,27, 11.71,27.76, 3.59, 2.22, 1.27,  110.96,    3.08,7.099,  203.24,34.83
416,28, 11.71,27.76, 3.59, 2.22, 1.27,  111.10,    2.92,7.128,  184.94,34.88
416,29, 11.71,27.76, 3.59, 2.22, 1.27,  115.87,    2.75,7.100,  165.65,35.04
416,30, 11.71,27.76, 3.59, 2.22, 1.27,  120.09,    2.59,7.075,  150.52,34.83
416,31, 11.71,27.76, 3.59, 2.22, 1.27,  122.21,    2.44,7.250,  136.71,34.93
416,32, 11.71,27.76, 3.59, 2.22, 1.27,  126.37,    2.29,7.153,  122.66,34.81
416,33, 11.71,27.76, 3.59, 2.22, 1.27,  127.93,    2.14,7.209,  111.40,35.57
416,34, 11.71,27.76, 3.59, 2.22, 1.27,  130.52,    2.00,7.164,   99.84,35.06
416,35, 11.71,27.76, 3.59, 2.22, 1.27,  126.25,    1.87,7.188,   91.02,34.97
416,36, 11.71,27.76, 3.59, 2.22, 1.27,  128.71,    1.75,7.184,   82.31,35.58
416,37, 11.71,27.76, 3.59, 2.22, 1.27,  136.38,    1.63,7.119,   75.70,35.33
416,38, 11.71,27.76, 3.59, 2.22, 1.27,  135.50,    1.52,7.217,   67.30,34.94
416,39, 11.71,27.76, 3.59, 2.22, 1.27,  136.27,    1.41,7.149,   60.78,34.97
416,40, 11.71,27.76, 3.59, 2.22, 1.27,  139.11,    1.31,7.180,   55.13,35.19
416,41, 11.71,27.76, 3.59, 2.22, 1.27,  134.94,    1.22,7.218,   49.89,34.89
416,42, 11.71,27.76, 3.59, 2.22, 1.27,  141.65,    1.13,7.261,   44.86,35.33
416,43, 11.71,27.76, 3.59, 2.22, 1.27,  142.47,    1.05,7.173,   40.63,34.81
416,44, 11.71,27.76, 3.59, 2.22, 1.27,  138.95,    0.97,7.195,   37.09,35.06
416,45, 11.71,27.76, 3.59, 2.22, 1.27,  143.56,    0.90,7.167,   33.70,35.00
416,46, 11.71,27.76, 3.59, 2.22, 1.27,  146.57,    0.83,7.203,   29.35,34.99
417,1,  3.57,29.55, 3.65, 2.88, 1.00,   22.11,   21.18,6.782,  823.38,35.22
417,2,  3.57,29.55, 3.65, 2.88, 1.00,   24.31,    4.12,6.827,  910.33,34.64
417,3,  3.57,29.55, 3.65, 2.88, 1.00,   30.79,    4.47,6.813, 1005.86,34.78
417,4,  3.57,29.55, 3.65, 2.88, 1.00,   32.53,    4.79,6.778, 1110.97,34.70
417,5,  3.57,29.55, 3.65, 2.88, 1.00,   41.23,    5.07,6.583, 1228.05,35.20
417,6,  3.57,29.55, 3.65, 2.88, 1.00,   44.80,    5.30,6.519, 1357.41,34.80
417,7,  3.57,29.55, 3.65, 2.88, 1.00,   50.48,    5.48,6.504, 1501.08,34.72
417,8,  3.57,29.55, 3.65, 2.88, 1.00,   56.72,    5.60,6.664, 1357.17,34.82
417,9,  3.57,29.55, 3.65, 2.88, 1.00,   62.81,    5.68,6.666, 1228.81,35.21
417,10,  3.57,29.55, 3.65, 2.88, 1.00,   68.29,    5.71,6.721, 1111.52,34.86
417,11,  3.57,29.55, 3.65, 2.88, 1.00,   72.66,    5.70,6.758, 1005.79,34.91
417,12,  3.57,29.55, 3.65, 2.88, 1.00,   81.12,    5.65,6.786,  910.11,34.48
417,13,  3.57,29.55, 3.65, 2.88, 1.00,   82.34,    5.56,6.758,  823.39,35.17
417,14,  3.57,29.55, 3.65, 2.88, 1.00,   91.54,    5.44,6.854,  745.15,35.23
417,15,  3.57,29.55, 3.65, 2.88, 1.00,   94.69,    5.30,6.840,  673.66,34.76
417,16,  3.57,29.55, 3.65, 2.88, 1.00,  101.28,    5.13,6.861,  610.02,34.95
417,17,  3.57,29.55, 3.65, 2.88, 1.00,  105.97,    4.94,6.864,  550.97,34.85
417,18,  3.57,29.55, 3.65, 2.88, 1.00,  110.58,    4.75,6.999,  500.17,35.00
417,19,  3.57,29.55, 3.65, 2.88, 1.00,  113.69,    4.54,7.057,  451.21,34.76
417,20,  3.57,29.55, 3.65, 2.88, 1.00,  119.92,    4.32,6.986,  408.66,34.79
417,21,  3.57,29.55, 3.65, 2.88, 1.00,  123.46,    4.11,7.028,  369.00,34.99
417,22,  3.57,29.55, 3.65, 2.88, 1.00,  125.41,    3.89,7.042,  334.19,35.40
417,23,  3.57,29.55, 3.65, 2.88, 1.00,  132.56,    3.67,7.084,  302.83,34.92
417,24,  3.57,29.55, 3.65, 2.88, 1.00,  137.17,    3.46,7.044,  274.26,35.62
417,25,  3.57,29.55, 3.65, 2.88, 1.00,  139.31,    3.25,7.109,  248.67,35.20
417,26,  3.57,29.55, 3.65, 2.88, 1.00,  139.34,    3.05,7.191,  224.29,34.89
417,27,  3.57,29.55, 3.65, 2.88, 1.00,  142.35,    2.86,7.125,  202.36,35.67
417,28,  3.57,29.55, 3.65, 2.88, 1.00,  147.95,    2.67,7.133,  183.24,34.36
417,29,  3.57,29.55, 3.65, 2.88, 1.00,  149.33,    2.49,7.198,  167.14,34.65
417,30,  3.57,29.55, 3.65, 2.88, 1.00,  151.82,    2.32,7.110,  150.83,35.22
417,31,  3.57,29.55, 3.65, 2.88, 1.00,  152.47,    2.16,7.179,  136.54,35.08
417,32,  3.57,29.55, 3.65, 2.88, 1.00,  152.27,    2.01,7.189,  122.99,34.85
417,33,  3.57,29.55, 3.65, 2.88, 1.00,  153.84,    1.86,7.099,  111.02,34.72
417,34,  3.57,29.55, 3.65, 2.88, 1.00,  159.77,    1.73,7.211,  101.03,35.12
417,35,  3.57,29.55, 3.65, 2.88, 1.00,  159.73,    1.60,7.133,   91.25,35.39
417,36,  3.57,29.55, 3.65, 2.88, 1.00,  163.51,    1.48,7.222,   82.87,35.11
417,37,  3.57,29.55, 3.65, 2.88, 1.00,  162.23,    1.37,7.140,   74.77,34.62
417,38,  3.57,29.55, 3.65, 2.88, 1.00,  166.04,    1.27,7.124,   67.65,35.14
417,39,  3.57,29.55, 3.65, 2.88, 1.00,  165.06,    1.17,7.091,   61.57,35.33
417,40,  3.57,29.55, 3.65, 2.88, 1.00,  168.59,    1.08,7.178,   55.84,34.52
417,41,  3.57,29.55, 3.65, 2.88, 1.00,  164.12,    0.99,7.183,   49.32,35.32
417,42,  3.57,29.55, 3.65, 2.88, 1.00,  171.38,    0.92,7.239,   45.72,34.95
417,43,  3.57,29.55, 3.65, 2.88, 1.00,  167.14,    0.84,7.230,   41.30,35.02
417,44,  3.57,29.55, 3.65, 2.88, 1.00,  173.17,    0.78,7.187,   36.26,34.80
417,45,  3.57,29.55, 3.65, 2.88, 1.00,  171.62,    0.72,7.161,   34.23,35.60
417,46,  3.57,29.55, 3.65, 2.88, 1.00,  170.91,    0.66,7.160,   30.40,34.71
418,1,  5.63,27.89, 3.96, 2.40, 0.79,   23.02,   22.14,6.832,  823.29,34.87
418,2,  5.63,27.89, 3.96, 2.40, 0.79,   23.09,    3.82,6.785,  910.03,35.06
418,3,  5.63,27.89, 3.96, 2.40, 0.79,   30.33,    4.09,6.627, 1005.66,35.52
418,4,  5.63,27.89, 3.96, 2.40, 0.79,   34.89,    4.33,6.684, 1110.94,35.14
418,5,  5.63,27.89, 3.96, 2.40, 0.79,   41.59,    4.52,6.521, 1228.03,34.83
418,6,  5.63,27.89, 3.96, 2.40, 0.79,   42.84,    4.67,6.614, 1357.46,34.81
418,7,  5.63,27.89, 3.96, 2.40, 0.79,   45.90,    4.78,6.534, 1499.93,34.92
418,8,  5.63,27.89, 3.96, 2.40, 0.79,   54.73,    4.86,6.611, 1356.82,34.78
418,9,  5.63,27.89, 3.96, 2.40, 0.79,   59.66,    4.89,6.574, 1228.48,35.03
418,10,  5.63,27.89, 3.96, 2.40, 0.79,   60.02,    4.89,6.713, 1111.51,34.71
418,11,  5.63,27.89, 3.96, 2.40, 0.79,   68.64,    4.85,6.712, 1005.75,34.73
418,12,  5.63,27.89, 3.96, 2.40, 0.79,   71.19,    4.78,6.813,  909.31,34.42
418,13,  5.63,27.89, 3.96, 2.40, 0.79,   78.78,    4.69,6.780,  823.16,35.01
418,14,  5.63,27.89, 3.96, 2.40, 0.79,   82.73,    4.57,6.895,  745.23,34.29
418,15,  5.63,27.89, 3.96, 2.40, 0.79,   88.05,    4.44,6.925,  673.15,35.49
418,16,  5.63,27.89, 3.96, 2.40, 0.79,   89.35,    4.29,6.864,  609.18,35.26
418,17,  5.63,27.89, 3.96, 2.40, 0.79,   95.63,    4.13,6.884,  551.50,35.12
418,18,  5.63,27.89, 3.96, 2.40, 0.79,   96.56,    3.96,7.123,  498.93,35.13
418,19,  5.63,27.89, 3.96, 2.40, 0.79,  101.67,    3.78,7.011,  451.46,35.03
418,20,  5.63,27.89, 3.96, 2.40, 0.79,  106.61,    3.60,6.953,  408.73,35.12
418,21,  5.63,27.89, 3.96, 2.40, 0.79,  109.28,    3.42,6.999,  370.58,34.94
418,22,  5.63,27.89, 3.96, 2.40, 0.79,  113.73,    3.23,7.026,  334.67,35.29
418,23,  5.63,27.89, 3.96, 2.40, 0.79,  115.93,    3.05,7.092,  303.49,34.86
418,24,  5.63,27.89, 3.96, 2.40, 0.79,  121.02,    2.88,7.041,  273.95,34.75
418,25,  5.63,27.89, 3.96, 2.40, 0.79,  121.18,    2.71,7.086,  247.49,34.59
418,26,  5.63,27.89, 3.96, 2.40, 0.79,  124.84,    2.54,7.115,  224.29,34.84
418,27,  5.63,27.89, 3.96, 2.40, 0.79,  126.14,    2.38,7.114,  202.41,34.51
418,28,  5.63,27.89, 3.96, 2.40, 0.79,  129.20,    2.23,7.098,  183.23,35.64
418,29,  5.63,27.89, 3.96, 2.40, 0.79,  134.56,    2.08,7.072,  165.02,35.44
418,30,  5.63,27.89, 3.96, 2.40, 0.79,  129.52,    1.94,7.128,  150.93,35.01
418,31,  5.63,27.89, 3.96, 2.40, 0.79,  132.55,    1.81,7.160,  136.39,34.65
418,32,  5.63,27.89, 3.96, 2.40, 0.79,  136.49,    1.68,7.185,  123.48,34.39
418,33,  5.63,27.89, 3.96, 2.40, 0.79,  135.05,    1.56,7.208,  111.64,35.48
418,34,  5.63,27.89, 3.96, 2.40, 0.79,  142.28,    1.45,7.155,  100.76,35.08
418,35,  5.63,27.89, 3.96, 2.40, 0.79,  139.62,    1.35,7.206,   91.23,35.47
418,36,  5.63,27.89, 3.96, 2.40, 0.79,  140.40,    1.25,7.168,   82.64,35.57
418,37,  5.63,27.89, 3.96, 2.40, 0.79,  138.51,    1.16,7.144,   74.79,34.87
418,38,  5.63,27.89, 3.96, 2.40, 0.79,  142.78,    1.07,7.135,   67.61,34.98
418,39,  5.63,27.89, 3.96, 2.40, 0.79,  144.79,    0.99,7.215,   61.95,34.88
418,40,  5.63,27.89, 3.96, 2.40, 0.79,  142.81,    0.92,7.138,   54.99,34.71
418,41,  5.63,27.89, 3.96, 2.40, 0.79,  147.69,    0.85,7.185,   50.20,35.01
418,42,  5.63,27.89, 3.96, 2.40, 0.79,  145.64,    0.78,7.228,   45.35,35.06
418,43,  5.63,27.89, 3.96, 2.40, 0.79,  153.26,    0.72,7.139,   40.89,35.58
418,44,  5.63,27.89, 3.96, 2.40, 0.79,  148.23,    0.67,7.188,   37.14,34.73
418,45,  5.63,27.89, 3.96, 2.40, 0.79,  149.24,    0.61,7.171,   34.06,35.12
418,46,  5.63,27.89, 3.96, 2.40, 0.79,  150.59,    0.57,7.177,   30.31,35.10
419,1,  3.78,29.76, 3.98, 2.02, 1.44,    4.23,    9.09,6.890,  823.14,34.99
419,2,  3.78,29.76, 3.98, 2.02, 1.44,   11.78,    2.26,6.812,  909.96,34.48
419,3,  3.78,29.76, 3.98, 2.02, 1.44,   13.96,    2.57,6.755, 1005.59,35.13
419,4,  3.78,29.76, 3.98, 2.02, 1.44,   16.75,    2.87,6.685, 1111.27,34.67
419,5,  3.78,29.76, 3.98, 2.02, 1.44,   22.70,    3.16,6.641, 1228.15,34.67
419,6,  3.78,29.76, 3.98, 2.02, 1.44,   23.08,    3.43,6.617, 1357.61,35.08
419,7,  3.78,29.76, 3.98, 2.02, 1.44,   24.52,    3.66,6.532, 1500.09,35.64
419,8,  3.78,29.76, 3.98, 2.02, 1.44,   28.40,    3.87,6.597, 1357.46,34.56
419,9,  3.78,29.76, 3.98, 2.02, 1.44,   33.50,    4.04,6.659, 1228.20,35.06
419,10,  3.78,29.76, 3.98, 2.02, 1.44,   36.93,    4.18,6.733, 1111.30,35.43
419,11,  3.78,29.76, 3.98, 2.02, 1.44,   45.88,    4.28,6.757, 1005.91,35.05
419,12,  3.78,29.76, 3.98, 2.02, 1.44,   44.99,    4.35,6.762,  910.13,34.78
419,13,  3.78,29.76, 3.98, 2.02, 1.44,   51.80,    4.38,6.876,  824.08,35.17
419,14,  3.78,29.76, 3.98, 2.02, 1.44,   58.15,    4.38,6.844,  745.00,34.77
419,15,  3.78,29.76, 3.98, 2.02, 1.44,   61.66,    4.34,6.862,  673.44,34.85
419,16,  3.78,29.76, 3.98, 2.02, 1.44,   62.69,    4.29,6.880,  609.73,34.69
419,17,  3.78,29.76, 3.98, 2.02, 1.44,   70.46,    4.20,6.869,  552.37,34.98
419,18,  3.78,29.76, 3.98, 2.02, 1.44,   74.28,    4.10,6.934,  498.79,34.45
419,19,  3.78,29.76, 3.98, 2.02, 1.44,   76.20,    3.98,7.014,  451.31,35.05
419,20,  3.78,29.76, 3.98, 2.02, 1.44,   80.02,    3.85,7.024,  409.28,35.73
419,21,  3.78,29.76, 3.98, 2.02, 1.44,   85.21,    3.71,7.013,  370.42,34.39
419,22,  3.78,29.76, 3.98, 2.02, 1.44,   89.20,    3.55,7.011,  334.97,34.82
419,23,  3.78,29.76, 3.98, 2.02, 1.44,   93.51,    3.40,7.030,  303.15,34.68
419,24,  3.78,29.76, 3.98, 2.02, 1.44,   97.23,    3.24,6.988,  273.42,34.73
419,25,  3.78,29.76, 3.98, 2.02, 1.44,   97.99,    3.07,7.090,  247.52,35.33
